NUMBER OF ITERATIONS:10
POPULATION SIZE:100
NUMBER OF GENERATIONS:200
MUTATION PROBABILITY:0.01
CROSSING PROBABILITY:0.1
TOURNAMENT SIZE:5
GENERATION;BEST FITNESS;AVERAGE FITNESS; WORST FITNESS;
6;1909.52960993191;1049.11923744801;-2859.37716716903;
7;1909.52960993191;1766.16894929663;-2859.37716716903;
8;1909.52960993191;1853.12080345717;-2859.37716716903;
9;1994.16245135176;1920.14582463459;1786.29130032256;
10;1994.16245135176;1471.53916093388;718.909517389688;
11;1994.16245135176;1809.38674812947;716.026475513683;
12;1994.16245135176;1941.35390532366;749.093807294582;
13;1994.16245135176;1975.39589405943;1267.41669028474;
14;1994.16245135176;1978.95643098934;473.560415109292;
15;1994.16245135176;1981.89285357397;767.202673572684;
16;1994.16245135176;1994.16245135176;1994.16245135176;
17;1994.16245135176;1987.71960679434;1349.87799561007;
18;1994.16245135176;1938.28612466926;456.725209735233;
19;1994.16245135176;1945.14242512898;-1043.19056237916;
20;1994.16245135176;1994.16245135176;1994.16245135176;
21;1994.16245135176;1984.38415918826;1016.33323500215;
22;1994.16245135176;1994.16245135176;1994.16245135176;
23;1994.16245135176;1994.16245135176;1994.16245135176;
24;1994.16245135176;1994.16245135176;1994.16245135176;
25;1994.16245135176;1994.16245135176;1994.16245135176;
26;1994.16245135176;1992.62758586338;1840.67590251375;
27;1994.16245135176;1970.90072010406;1218.7714097617;
28;1994.16245135176;1994.16245135176;1994.16245135176;
29;1994.16245135176;1947.63898885636;1218.7714097617;
30;1994.16245135176;1994.16245135176;1994.16245135176;
31;1994.16245135176;1886.91705913362;-1043.19056237916;
32;1994.16245135176;1994.16245135176;1994.16245135176;
33;1994.16245135176;1888.89486280988;-3269.21697574241;
34;1994.16245135176;1433.76968564635;-3269.21697574241;
35;1994.16245135176;1994.16245135176;1994.16245135176;
36;1994.16245135176;1965.09262090908;1267.41669028474;
37;1994.16245135176;1969.06596851065;794.062509278992;
38;1994.16245135176;1941.52865708082;-3269.21697574241;
39;1994.16245135176;1994.16245135176;1994.16245135176;
40;1994.16245135176;1994.16245135176;1994.16245135176;
41;1994.16245135176;1957.48300988282;-1673.78169554208;
42;1994.16245135176;1992.62758586338;1840.67590251375;
43;1994.16245135176;1957.35365801839;767.202673572684;
44;1994.16245135176;1975.7440654912;1840.67590251375;
45;1994.16245135176;1982.55809332539;833.726648714436;
46;1994.16245135176;1872.66833080252;-1043.19056237916;
47;1994.16245135176;1990.85604824483;1663.52214065855;
48;1994.16245135176;1792.45702602017;253.129915821343;
49;1994.16245135176;1960.95434945801;253.129915821343;
50;1994.16245135176;1984.05731585078;1625.78192779654;
51;1994.16245135176;1994.16245135176;1994.16245135176;
52;1994.16245135176;1917.11976317833;-1673.78169554208;
53;1994.16245135176;1981.89285357397;767.202673572684;
54;1994.16245135176;1994.16245135176;1994.16245135176;
55;1994.16245135176;1994.16245135176;1994.16245135176;
56;1994.16245135176;1979.02659586754;1615.76606424624;
57;1994.16245135176;1627.36803666238;-1673.78169554208;
58;1994.16245135176;1994.16245135176;1994.16245135176;
59;1994.16245135176;1976.75087463536;253.00477971227;
60;1994.16245135176;1987.89875337353;1367.79265352891;
61;1994.16245135176;1802.87451125745;718.909517389688;
62;1994.16245135176;1947.39746438703;718.909517389688;
63;1994.16245135176;1994.16245135176;1994.16245135176;
64;1994.16245135176;1994.16245135176;1994.16245135176;
65;1994.16245135176;1994.16245135176;1994.16245135176;
66;1994.16245135176;1986.79484088066;1625.78192779654;
67;1994.16245135176;1712.3072696017;-1298.789493302;
68;1994.16245135176;1994.16245135176;1994.16245135176;
69;1994.16245135176;1930.66481773167;718.909517389688;
70;1994.16245135176;1988.05147309899;1383.06462607502;
71;1994.16245135176;1879.73047193227;456.725209735233;
72;1994.16245135176;1983.1110356451;1625.78192779654;
73;1994.16245135176;1994.16245135176;1994.16245135176;
74;1994.16245135176;1994.16245135176;1994.16245135176;
75;1994.16245135176;1990.28969757083;1720.40994836456;
76;1994.16245135176;1989.78451535313;1884.7140513859;
77;1994.16245135176;1942.11792904636;1126.7537462618;
78;1994.16245135176;1992.9827030419;1935.17503585892;
79;1994.16245135176;1994.16245135176;1994.16245135176;
80;1994.16245135176;1994.16245135176;1994.16245135176;
81;1994.16245135176;1994.16245135176;1994.16245135176;
82;1994.16245135176;1994.16245135176;1994.16245135176;
83;1994.16245135176;1957.35365801839;767.202673572684;
84;1994.16245135176;1994.16245135176;1994.16245135176;
85;1994.16245135176;1994.16245135176;1994.16245135176;
86;1994.16245135176;1825.32303845973;868.566365404922;
87;1994.16245135176;1939.60626087603;1218.7714097617;
88;1994.16245135176;1994.16245135176;1994.16245135176;
89;2084.79720091882;1976.1661689461;1126.7537462618;
90;2084.79720091882;2025.88461370023;1994.16245135176;
91;2084.79720091882;2053.07503857035;1994.16245135176;
92;2084.79720091882;2069.38929349242;1994.16245135176;
93;2084.79720091882;2063.07643897274;1826.29188715596;
94;2084.79720091882;2074.93678327683;1615.76606424624;
95;2084.79720091882;2080.10688955209;1615.76606424624;
96;2084.79720091882;2084.79720091882;2084.79720091882;
97;2084.79720091882;2084.79720091882;2084.79720091882;
98;2084.79720091882;2084.79720091882;2084.79720091882;
99;2084.79720091882;1915.58581723396;-1299.4304727784;
100;2084.79720091882;2081.83357260915;2035.40339575774;
101;2084.79720091882;2069.42282850265;547.359959302294;
102;2084.79720091882;2029.61840097346;547.359959302294;
103;2084.79720091882;2061.82760909319;1625.40536440618;
104;2084.79720091882;1522.49498115439;-1281.14479953455;
105;2084.79720091882;2068.60143002396;1667.73167894209;
106;2084.79720091882;2081.17181093613;1994.16245135176;
107;2084.79720091882;2084.79720091882;2084.79720091882;
108;2084.79720091882;2080.27303683397;1971.69309879753;
109;2084.79720091882;2084.79720091882;2084.79720091882;
110;2084.79720091882;2082.05967588895;1811.04469793162;
111;2084.79720091882;2084.79720091882;2084.79720091882;
112;2084.79720091882;1952.16889256247;787.518752227539;
113;2084.79720091882;2025.28879067511;1423.59264265536;
114;2084.79720091882;2078.18515533618;1423.59264265536;
115;2084.79720091882;1951.01180901229;868.566365404922;
116;2084.79720091882;2025.54316201469;868.566365404922;
117;2084.79720091882;2080.89259279771;1694.33638880791;
118;2084.79720091882;1882.01968433647;-1281.14479953455;
119;2084.79720091882;2054.73755153577;-921.167737385825;
120;2084.79720091882;2064.98536474678;1242.60770245231;
121;2084.79720091882;2084.79720091882;2084.79720091882;
122;2084.79720091882;2084.79720091882;2084.79720091882;
123;2084.79720091882;2081.3177614495;1736.85325398726;
124;2084.79720091882;2055.60261438045;1667.73167894209;
125;2084.79720091882;1713.74310168649;-2932.60226314441;
126;2084.79720091882;2004.9930789879;564.647703549643;
127;2084.79720091882;1890.07972414825;852.991857930061;
128;2084.79720091882;2084.79720091882;2084.79720091882;
129;2084.79720091882;2054.77731275379;971.560763311621;
130;2084.79720091882;2084.79720091882;2084.79720091882;
131;2084.79720091882;2084.79720091882;2084.79720091882;
132;2084.79720091882;2034.26583101083;1242.60770245231;
133;2084.79720091882;2076.37530593415;1242.60770245231;
134;2084.79720091882;2084.79720091882;2084.79720091882;
135;2084.79720091882;2084.79720091882;2084.79720091882;
136;2084.79720091882;2084.79720091882;2084.79720091882;
137;2084.79720091882;2070.29488348269;1794.75085219633;
138;2084.79720091882;2045.72701960761;1625.40536440618;
139;2084.79720091882;2020.57592030192;1423.59264265536;
140;2084.79720091882;2031.92791738587;324.225328375863;
141;2084.79720091882;1900.90773540412;-921.167737385825;
142;2084.79720091882;2084.79720091882;2084.79720091882;
143;2084.79720091882;2084.79720091882;2084.79720091882;
144;2084.79720091882;2084.79720091882;2084.79720091882;
145;2084.79720091882;2062.13016037097;1716.4166773636;
146;2084.79720091882;2081.00055385636;1894.96484779591;
147;2084.79720091882;2084.79720091882;2084.79720091882;
148;2084.79720091882;2084.79720091882;2084.79720091882;
149;2084.79720091882;2084.79720091882;2084.79720091882;
150;2084.79720091882;2084.79720091882;2084.79720091882;
151;2084.79720091882;2076.39712073805;1964.79605547926;
152;2084.79720091882;2066.01336662472;1458.66939111567;
153;2084.79720091882;2079.92626035034;1656.69055956435;
154;2084.79720091882;2067.16738238463;1203.30627420945;
155;2084.79720091882;2084.79720091882;2084.79720091882;
156;2084.79720091882;2014.375122415;-1299.4304727784;
157;2084.79720091882;2078.01095479154;1971.69309879753;
158;2084.79720091882;2084.79720091882;2084.79720091882;
159;2084.79720091882;2011.39140436212;1458.66939111567;
160;2084.79720091882;2084.79720091882;2084.79720091882;
161;2084.79720091882;2041.52489305982;1423.59264265536;
162;2084.79720091882;2084.47446078179;2080.18662753273;
163;2084.79720091882;2084.79720091882;2084.79720091882;
164;2084.79720091882;2021.64714892842;1383.12995658111;
165;2084.79720091882;2060.15070994125;1203.30627420945;
166;2084.79720091882;1998.01884414527;638.491254693064;
167;2084.79720091882;2083.89085342315;1994.16245135176;
168;2084.79720091882;1752.11409412738;324.225328375863;
169;2084.79720091882;2067.19148219339;324.225328375863;
170;2084.79720091882;2084.79720091882;2084.79720091882;
171;2084.79720091882;1993.58823107667;564.647703549643;
172;2084.79720091882;2063.95421669215;1563.7225952521;
173;2084.79720091882;2084.79720091882;2084.79720091882;
174;2084.79720091882;1959.21190220823;558.535501098094;
175;2084.79720091882;1680.88416086441;-1281.14479953455;
176;2084.79720091882;2008.69666901929;564.647703549643;
177;2084.79720091882;2069.42282850265;547.359959302294;
178;2084.79720091882;2078.53592282079;1458.66939111567;
179;2084.79720091882;2080.62654569905;1667.73167894209;
180;2084.79720091882;1899.0973199728;-1281.14479953455;
181;2084.79720091882;2032.64154565546;564.647703549643;
182;2084.79720091882;2084.79720091882;2084.79720091882;
183;2084.79720091882;2081.40407785518;1971.69309879753;
184;2084.79720091882;2032.75465522484;-3119.45736847874;
185;2084.79720091882;2051.13778091428;-1281.14479953455;
186;2084.79720091882;2084.79720091882;2084.79720091882;
187;2084.79720091882;2059.42934838967;1458.66939111567;
188;2084.79720091882;2063.95421669215;1563.7225952521;
189;2084.79720091882;2084.79720091882;2084.79720091882;
190;2084.79720091882;1956.00059858432;-2932.60226314441;
191;2084.79720091882;2084.79720091882;2084.79720091882;
192;2084.79720091882;2049.5268054791;-921.167737385825;
193;2084.79720091882;2084.79720091882;2084.79720091882;
194;2084.79720091882;2059.25007604862;1719.8382742017;
195;2084.79720091882;2028.44569803653;1458.66939111567;
196;2084.79720091882;2084.79720091882;2084.79720091882;
197;2084.79720091882;2077.27895826373;1894.96484779591;
198;2084.79720091882;2084.79720091882;2084.79720091882;
199;2084.79720091882;2084.79720091882;2084.79720091882;
0;1343.86976451507;-2989.39576059312;-10219.5000179469;
0;1343.86976451507;122.61681033168;-5717.95020521004;
1;1343.86976451507;944.438306832149;-175.610780052491;
2;1343.86976451507;1204.47527464841;323.154711566123;
3;1343.86976451507;1285.75257204784;350.881785405943;
4;1343.86976451507;1331.48166545904;350.881785405943;
5;1343.86976451507;1343.86976451507;1343.86976451507;
6;1343.86976451507;1316.9482173222;1033.37232422163;
7;1343.86976451507;1343.86976451507;1343.86976451507;
8;1343.86976451507;1338.25098466454;781.991779462596;
9;1343.86976451507;1339.68091766674;924.985079682256;
10;1343.86976451507;871.058947145934;-3636.95899245672;
11;1343.86976451507;1343.86976451507;1343.86976451507;
12;1343.86976451507;1328.49827523009;781.991779462596;
13;1343.86976451507;1343.86976451507;1343.86976451507;
14;1343.86976451507;1334.87417122308;444.310435315862;
15;1343.86976451507;1334.87417122308;444.310435315862;
16;1343.86976451507;1343.86976451507;1343.86976451507;
17;1343.86976451507;1293.30074586035;781.991779462596;
18;1343.86976451507;1338.90287066647;1219.69741829998;
19;1343.86976451507;1343.86976451507;1343.86976451507;
20;1343.86976451507;1338.23763913388;780.657226395867;
21;1343.86976451507;1309.85202249183;527.198861462644;
22;1343.86976451507;1343.86976451507;1343.86976451507;
23;1343.86976451507;1321.17021668267;-926.085018725006;
24;1346.83173008539;1343.95862348218;1343.86976451507;
25;1346.83173008539;1344.37329866202;1343.86976451507;
26;1346.83173008539;1308.74219104434;337.362798863931;
27;1358.77315231798;1310.48284297985;337.362798863931;
28;1358.77315231798;1334.44840220021;337.362798863931;
29;1358.77315231798;1333.52881698618;337.362798863931;
30;1358.77315231798;1336.15499427784;337.362798863931;
31;1358.77315231798;1358.05666698403;1346.83173008539;
32;1358.77315231798;1277.22246179417;-692.216829278971;
33;1358.77315231798;1251.11926199964;-2171.66949973564;
34;1358.77315231798;1265.11891250146;-2171.66949973564;
35;1358.77315231798;1357.8652540388;1353.0987880731;
36;1358.77315231798;1354.5476674064;1150.33608886144;
37;1358.77315231798;1257.4759811129;-3601.86687620774;
38;1358.77315231798;1317.70364161901;948.078045328263;
39;1358.77315231798;1354.66620124808;948.078045328263;
40;1358.77315231798;1343.74303407547;738.428854915139;
41;1358.77315231798;1358.65373809566;1346.83173008539;
42;1358.77315231798;1358.77315231798;1358.77315231798;
43;1358.77315231798;1358.77315231798;1358.77315231798;
44;1358.77315231798;1357.14247362943;1304.41719603297;
45;1358.77315231798;1336.08795044432;791.643105476545;
46;1358.77315231798;1358.77315231798;1358.77315231798;
47;1358.77315231798;1349.9927201201;1183.16450836026;
48;1358.77315231798;1326.86487631258;-1832.05444822258;
49;1358.77315231798;1358.77315231798;1358.77315231798;
50;1358.77315231798;1358.77315231798;1358.77315231798;
51;1358.77315231798;1358.77315231798;1358.77315231798;
52;1358.77315231798;1349.88579584415;470.037504934376;
53;1358.77315231798;1342.44277085064;542.254078951101;
54;1358.77315231798;1292.97396955933;542.254078951101;
55;1358.77315231798;866.741282693693;-2353.59044737684;
56;1358.77315231798;1358.77315231798;1358.77315231798;
57;1358.77315231798;1358.77315231798;1358.77315231798;
58;1358.77315231798;1358.77315231798;1358.77315231798;
59;1358.77315231798;1358.77315231798;1358.77315231798;
60;1358.77315231798;1340.1628233959;738.428854915139;
61;1358.77315231798;1358.77315231798;1358.77315231798;
62;1358.77315231798;1357.81783853938;1346.83173008539;
63;1358.77315231798;1304.17709899207;944.728231865241;
64;1358.77315231798;1354.63270311345;944.728231865241;
65;1358.77315231798;1340.64124252042;905.475407378945;
66;1358.77315231798;1245.71094542774;228.151083415511;
67;1358.77315231798;1347.46693162896;228.151083415511;
68;1358.77315231798;1326.43978242806;470.037504934376;
69;1358.77315231798;1086.49441208388;-2355.65063242456;
70;1358.77315231798;1358.71640867553;1353.0987880731;
71;1358.77315231798;1296.85124334273;326.741336063762;
72;1358.77315231798;1358.77315231798;1358.77315231798;
73;1358.77315231798;1297.45574732998;-685.140347282106;
74;1358.77315231798;1357.47155342853;1293.69320784534;
75;1358.77315231798;1357.44193377283;1293.69320784534;
76;1358.77315231798;1354.63270311345;944.728231865241;
77;1358.77315231798;1343.1005845694;975.447437950144;
78;1358.77315231798;1355.51179494088;1304.41719603297;
79;1358.77315231798;1358.77315231798;1358.77315231798;
80;1358.77315231798;1287.98677144163;-22.7732833262403;
81;1358.77315231798;1349.48738685644;834.567438713875;
82;1358.77315231798;882.141831601568;-4599.1183566372;
83;1358.77315231798;1278.29748023032;-4599.1183566372;
84;1358.77315231798;1354.9398951743;975.447437950144;
85;1358.77315231798;1326.86487631258;-1832.05444822258;
86;1358.77315231798;1266.18176446911;502.405879121695;
87;1358.77315231798;1129.72158606791;-4252.47003376106;
88;1358.77315231798;1342.09818724146;1150.33608886144;
89;1358.77315231798;1313.44337782408;905.475407378945;
90;1358.77315231798;1358.77315231798;1358.77315231798;
91;1358.77315231798;1358.77315231798;1358.77315231798;
92;1358.77315231798;912.315549750668;-3601.86687620774;
93;1358.77315231798;1222.19022360181;-3601.86687620774;
94;1358.77315231798;1317.89488232598;-685.140347282106;
95;1358.77315231798;1210.06437003392;762.034503449939;
96;1358.77315231798;1358.77315231798;1358.77315231798;
97;1358.77315231798;1319.07404903908;791.643105476545;
98;1358.77315231798;1229.38381451713;-692.216829278971;
99;1358.77315231798;1336.13892191267;604.29880547414;
100;1477.75553290387;1357.17752787884;604.29880547414;
101;1477.75553290387;1353.14163841989;933.25868866817;
102;1477.75553290387;1177.55695493631;933.25868866817;
